source_file,clip_file,clip_index,duration,pothole,gps_data
input_videos\GRMN0957.MP4,output_clips\GRMN0957_clip_002.mp4,2,10.013333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 1, 59, 57), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 1, 59, 58), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 1, 59, 59), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 1), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 2), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 3), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 4), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 5), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 6), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}]"
input_videos\GRMN0957.MP4,output_clips\GRMN0957_clip_003.mp4,3,10.029667,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 7), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 8), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 9), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 10), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 11), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 12), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 13), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 14), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 15), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 16), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}]"
input_videos\GRMN0957.MP4,output_clips\GRMN0957_clip_004.mp4,4,10.025333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 17), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 18), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 19), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 20), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 21), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 22), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 23), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 24), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 25), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 26), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}]"
input_videos\GRMN0957.MP4,output_clips\GRMN0957_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 27), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 28), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 28), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 30), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 31), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 31), 'latitude': 41.7483335360885, 'longitude': -88.1302376277745}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 33), 'latitude': 41.7483338713646, 'longitude': -88.13022924587132}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 34), 'latitude': 41.7483378108591, 'longitude': -88.13016143627468}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 35), 'latitude': 41.7483408283442, 'longitude': -88.1300804670912}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 36), 'latitude': 41.7483493778855, 'longitude': -88.1299878470615}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_000.mp4,0,10.015333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 37), 'latitude': 41.7483754456043, 'longitude': -88.12989103607832}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 38), 'latitude': 41.748424731195, 'longitude': -88.12981333583592}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 39), 'latitude': 41.7484959773719, 'longitude': -88.12976765446362}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 40), 'latitude': 41.7485802993178, 'longitude': -88.12975223176181}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 41), 'latitude': 41.7486787028611, 'longitude': -88.12977218069142}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 42), 'latitude': 41.7487720772624, 'longitude': -88.12981249764563}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 43), 'latitude': 41.7488750908524, 'longitude': -88.12987335026263}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 44), 'latitude': 41.7489831335843, 'longitude': -88.12994660809643}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 45), 'latitude': 41.7490981332958, 'longitude': -88.13002523034812}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 46), 'latitude': 41.7492207605392, 'longitude': -88.13011525198823}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_001.mp4,1,10.011333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 47), 'latitude': 41.749326037243, 'longitude': -88.13019965775312}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 48), 'latitude': 41.7494315654039, 'longitude': -88.13028967939323}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 49), 'latitude': 41.7495366744697, 'longitude': -88.13038255088033}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 50), 'latitude': 41.7496396880597, 'longitude': -88.13047466799622}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 51), 'latitude': 41.7497406061739, 'longitude': -88.13056619837883}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 52), 'latitude': 41.7498449608684, 'longitude': -88.13066074624663}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 53), 'latitude': 41.7499350663275, 'longitude': -88.13074205070733}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 54), 'latitude': 41.7500147782266, 'longitude': -88.13080893829462}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 55), 'latitude': 41.7500803247094, 'longitude': -88.13084481284022}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 56), 'latitude': 41.7501578573138, 'longitude': -88.13083793967962}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_002.mp4,2,10.027667,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 57), 'latitude': 41.7502254992723, 'longitude': -88.13077951781452}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 58), 'latitude': 41.7502793949097, 'longitude': -88.13068639487032}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 0, 59), 'latitude': 41.7503246571869, 'longitude': -88.13057566992943}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1), 'latitude': 41.7503719311208, 'longitude': -88.13043862581253}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 1), 'latitude': 41.7504155170172, 'longitude': -88.1302918586883}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 2), 'latitude': 41.7504636291414, 'longitude': -88.13012572936714}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 3), 'latitude': 41.7505157645792, 'longitude': -88.12994400970643}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 4), 'latitude': 41.7505683191121, 'longitude': -88.12976740300664}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 5), 'latitude': 41.7506213765591, 'longitude': -88.12958383932714}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 6), 'latitude': 41.7506779544055, 'longitude': -88.12938996590674}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_003.mp4,3,10.023333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 7), 'latitude': 41.7507354542613, 'longitude': -88.12919726595284}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 8), 'latitude': 41.7507939599454, 'longitude': -88.12900473363739}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 9), 'latitude': 41.7508524656296, 'longitude': -88.12881253659734}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 10), 'latitude': 41.7509121447802, 'longitude': -88.12861422076824}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 11), 'latitude': 41.7509681358933, 'longitude': -88.12842797487974}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 12), 'latitude': 41.7510281503201, 'longitude': -88.12822815030813}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 13), 'latitude': 41.7510821297765, 'longitude': -88.12803964130583}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 14), 'latitude': 41.7511372826993, 'longitude': -88.12784023582944}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 15), 'latitude': 41.7511943634599, 'longitude': -88.12763353809714}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 16), 'latitude': 41.7512529529631, 'longitude': -88.12742147594695}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_004.mp4,4,10.018333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 17), 'latitude': 41.7513089440763, 'longitude': -88.12721687369054}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 18), 'latitude': 41.7513625882566, 'longitude': -88.12700917012994}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 19), 'latitude': 41.7514125443995, 'longitude': -88.12680917792024}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 20), 'latitude': 41.7514618299901, 'longitude': -88.12661723233764}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 21), 'latitude': 41.7515106126666, 'longitude': -88.12643777579073}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 22), 'latitude': 41.7515602335334, 'longitude': -88.12626284547153}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 22), 'latitude': 41.7516056634486, 'longitude': -88.12609638087453}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 24), 'latitude': 41.7516482435167, 'longitude': -88.12592480331664}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 24), 'latitude': 41.75168344751, 'longitude': -88.12577334232633}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 26), 'latitude': 41.7517194896936, 'longitude': -88.12561861239374}]"
input_videos\GRMN0958.MP4,output_clips\GRMN0958_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 27), 'latitude': 41.751752095297, 'longitude': -88.12546991743153}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 28), 'latitude': 41.75177606754, 'longitude': -88.12535332515843}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 29), 'latitude': 41.7517919931561, 'longitude': -88.12527419999242}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 30), 'latitude': 41.7518031410873, 'longitude': -88.12522139400241}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 31), 'latitude': 41.7518179770559, 'longitude': -88.12517487443981}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 32), 'latitude': 41.7518529295921, 'longitude': -88.1251382455231}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 33), 'latitude': 41.7519126925617, 'longitude': -88.12511502765122}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 34), 'latitude': 41.7519881296903, 'longitude': -88.12511377036572}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 35), 'latitude': 41.7520767264068, 'longitude': -88.12513388693331}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 36), 'latitude': 41.7521711066365, 'longitude': -88.12514897435923}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_000.mp4,0,10.030667,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 37), 'latitude': 41.7522858548909, 'longitude': -88.12513514421883}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 38), 'latitude': 41.7524030338973, 'longitude': -88.12509675510233}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 39), 'latitude': 41.7525331210345, 'longitude': -88.12504428438844}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 40), 'latitude': 41.7526674829423, 'longitude': -88.12499240040783}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 41), 'latitude': 41.7528000008315, 'longitude': -88.12494579702623}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 42), 'latitude': 41.752930926159, 'longitude': -88.12490162439643}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 43), 'latitude': 41.7530662100762, 'longitude': -88.12485166825354}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 44), 'latitude': 41.7532052658498, 'longitude': -88.12479618005453}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 45), 'latitude': 41.7533372808248, 'longitude': -88.12474538572134}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 46), 'latitude': 41.7534744925797, 'longitude': -88.12469341792173}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_001.mp4,1,10.025333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 47), 'latitude': 41.7536051664501, 'longitude': -88.12464228831233}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 48), 'latitude': 41.7537360917777, 'longitude': -88.12459141016014}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 49), 'latitude': 41.753863748163, 'longitude': -88.12454254366463}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 50), 'latitude': 41.7539969366044, 'longitude': -88.12449552118784}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 51), 'latitude': 41.7541314661503, 'longitude': -88.12444455921653}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 52), 'latitude': 41.7542651575059, 'longitude': -88.12439041212234}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 53), 'latitude': 41.7543998546898, 'longitude': -88.12433701939884}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 54), 'latitude': 41.754537736997, 'longitude': -88.12428496778013}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 55), 'latitude': 41.7546731885523, 'longitude': -88.12423685565594}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 56), 'latitude': 41.754812579602, 'longitude': -88.12418715097013}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 56), 'latitude': 41.7549380566925, 'longitude': -88.12413778156044}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_002.mp4,2,10.021333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 57), 'latitude': 41.7550704069436, 'longitude': -88.12408816069363}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 1, 59), 'latitude': 41.7552100494504, 'longitude': -88.12403392978014}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2), 'latitude': 41.7553477641195, 'longitude': -88.12398112379013}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 1), 'latitude': 41.7554817069322, 'longitude': -88.12394742853944}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 2), 'latitude': 41.755621349439, 'longitude': -88.12391155399384}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 3), 'latitude': 41.7557610757649, 'longitude': -88.12385682016614}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 4), 'latitude': 41.7559071723372, 'longitude': -88.12381315045063}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 5), 'latitude': 41.7560457251966, 'longitude': -88.12376420013614}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 6), 'latitude': 41.756186960265, 'longitude': -88.12371265143163}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_003.mp4,3,10.016333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 7), 'latitude': 41.7563188076019, 'longitude': -88.12366177327934}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 8), 'latitude': 41.7564571090043, 'longitude': -88.12360569834713}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 9), 'latitude': 41.7565926443785, 'longitude': -88.12355331145234}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 10), 'latitude': 41.7567273415625, 'longitude': -88.12350385822363}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 11), 'latitude': 41.75686346367, 'longitude': -88.12345096841453}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 12), 'latitude': 41.756998160854, 'longitude': -88.12340210191914}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 13), 'latitude': 41.7571360431612, 'longitude': -88.12335046939553}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 14), 'latitude': 41.7572700697929, 'longitude': -88.12330193817624}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 15), 'latitude': 41.7574097961187, 'longitude': -88.12324351631135}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 16), 'latitude': 41.7575511988252, 'longitude': -88.12319054268335}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_004.mp4,4,10.011333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 17), 'latitude': 41.7576902545989, 'longitude': -88.12314955517654}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 18), 'latitude': 41.7578310705721, 'longitude': -88.12310270033784}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 19), 'latitude': 41.7579795140773, 'longitude': -88.12304377555854}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 20), 'latitude': 41.7581323999912, 'longitude': -88.12298174947539}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 21), 'latitude': 41.7582854535431, 'longitude': -88.12292391434313}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 22), 'latitude': 41.758433394134, 'longitude': -88.12287161126734}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 23), 'latitude': 41.7585803288966, 'longitude': -88.12281033955514}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 24), 'latitude': 41.7587309516966, 'longitude': -88.1227571144738}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 25), 'latitude': 41.7588810715824, 'longitude': -88.12269886024337}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 26), 'latitude': 41.7590273357928, 'longitude': -88.12264605425338}]"
input_videos\GRMN0959.MP4,output_clips\GRMN0959_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 27), 'latitude': 41.7591695766896, 'longitude': -88.12259626574814}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 28), 'latitude': 41.7593167629093, 'longitude': -88.12254228629173}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 29), 'latitude': 41.7594563215971, 'longitude': -88.12249149195854}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 30), 'latitude': 41.7596059385687, 'longitude': -88.12243709340694}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 31), 'latitude': 41.7597523704171, 'longitude': -88.12238336540764}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 32), 'latitude': 41.759899975732, 'longitude': -88.12233206816023}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 33), 'latitude': 41.7600388638675, 'longitude': -88.12228479422633}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 34), 'latitude': 41.7601740639657, 'longitude': -88.12223525717853}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 35), 'latitude': 41.7603023909032, 'longitude': -88.12218454666443}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 2, 36), 'latitude': 41.760428538546, 'longitude': -88.12213157303633}]"
